_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
39240	284	2016-09-03T14:33:00Z	74.82759	401.0	green	cin19850319T203825480112705140234941646592	1472913256
39241	285	2016-09-04T15:42:00Z	36.26206	1573.0	green	cin19850319T224155480120115140234826176256	1473003843
39244	312				yellow	cin19850320T053435480144875139983568594688	1468020734
39248	283	2016-09-02T07:35:00Z	71.1599	489.0	green	cin19850321T003208480213128140541371074304	1472801768
39252	312	2016-09-02T07:59:00Z	28.797026	1611.0	green	cin19850321T142501480263101140541320750848	1472803247
39256	277	2016-09-03T06:07:00Z	63.23868	360.0	green	cin19850321T230920480294560140234799036160	1472882923
39258	282	2016-09-04T09:43:00Z	74.751305	461.0	green	cin19850322T000004480297604140234941646592	1472982264
39263	283	2016-09-04T14:50:00Z	72.74455	479.0	green	cin19850322T072736480324456140234826176256	1473000663
39268	280	2016-09-03T12:39:00Z	31.658472	1204.0	green	cin19850322T170533480359133140234842961664	1472906493
39275	316	2016-09-04T10:23:00Z	43.227604	1485.0	green	cin19850323T181529480449729140234950039296	1472984675
39278	313	2016-09-02T08:27:00Z	5.148775	8777.0	yellow	cin19850324T015130480477090140541379467008	1472804919
39280	292	2016-09-02T21:39:00Z	41.380215	3913.0	green	cin19850324T040934480485374140541629155072	1472852480
39281	288	2016-09-03T05:51:00Z	54.2	18.0	green	cin19850324T061259480492779140234834568960	1472881978
39283	282	2016-09-03T10:39:00Z	53.483803	2849.0	green	cin19850324T081156480499916140234817783552	1472899217
39284	284	2016-09-03T05:37:00Z	73.43823	408.0	green	cin19850324T121752480514672140234834568960	1472881222
39285	283	2016-09-03T05:32:00Z	20.344528	1709.0	green	cin19850324T182909480536949140234809390848	1472880839
39299	308	2016-09-02T22:47:00Z	4.039955	6227.0	yellow	cin19850326T181213480708733140541396252416	1472856480
39300	291				green	cin19850326T203743480717463139982983395072	1468152545
39301	288	2016-09-03T07:56:00Z	36.976425	106.0	green	cin19850326T204518480717918140234941646592	1472889453
39302	290	2016-09-02T04:33:00Z	28.270588	34.0	green	cin19850327T002109480730869140541637547776	1472790919
39303	283	2016-09-02T18:19:00Z	67.056076	1034.0	green	cin19850327T005643480733003140541320750848	1472840457
39304	347	2016-09-03T19:12:00Z	10.495959	6607.0	yellow	cin19850327T045057480747057140234933253888	1472930139
39305	293	2016-09-03T11:28:00Z	4.1238136	11065.0	green	cin19850327T101537480766537140234817783552	1472902172
39310	315	2016-09-03T07:50:00Z	69.063515	473.0	green	cin19850327T194421480800661140234834568960	1472889068
39311	316	2016-09-04T21:53:00Z	67.16507	481.0	green	cin19850327T213323480807203140234941646592	1473026080
39313	315	2016-09-02T01:58:00Z	65.09035	500.0	green	cin19850328T050451480834291140541387859712	1472781643
39314	291				yellow	cin19850328T180328480881008139983585380096	1467980177
39318	315	2016-09-04T10:09:00Z	57.52034	576.0	green	cin19850329T062223480925343140234950039296	1472983810
39320	316	2016-09-03T00:58:00Z			green	cin19850329T222140480982900140541379467008	1472864418
39322	347				green	cin19850330T033117481001477139983551809280	1468098344
39324	313	2016-09-03T18:12:00Z	59.274162	799.0	green	cin19850330T113555481030555140234950039296	1472926438
39325	283	2016-09-02T13:14:00Z	61.337967	730.0	green	cin19850330T145236481042356140541379467008	1472822162
39326	280	2016-09-02T07:51:00Z	36.769176	1037.0	green	cin19850330T210701481064821140541320750848	1472802751
39327	310	2016-09-04T16:37:00Z	56.36011	1295.0	green	cin19850331T003403481077243140234799036160	1473007138
39329	276	2016-09-04T08:42:00Z			yellow	cin19850331T021430481083270140234941646592	1472978604
39331	310	2016-09-04T19:21:00Z	55.99881	1281.0	green	cin19850331T100856481111736140234933253888	1473016947
39334	290	2016-09-03T13:52:00Z	32.04	30.0	green	cin19850331T171743481137463140234933253888	1472910844
39335	316	2016-09-02T08:34:00Z	58.156647	568.0	green	cin19850331T182313481141393140541320750848	1472805319
39337	284	2016-09-04T21:07:00Z	15.953812	5780.0	red	cin19850401T074924481189764140234941646592	1473023334
39338	313	2016-09-02T10:45:00Z			green	cin19850401T165716481222636140541620762368	1472813170
39339	295	2016-09-02T09:05:00Z	4.9050407	7757.0	red	cin19850401T170101481222861140541387859712	1472807199
39346	285	2016-09-02T16:38:00Z	49.323353	1598.0	green	cin19850402T020056481255256140541612369664	1472834415
39353	296	2016-09-02T16:18:00Z	16.942043	1646.0	green	cin19850403T000948481334988140541387859712	1472833234
39359	291				green	cin19850403T224228481416148139983602165504	1467982944
39362	280	2016-09-04T08:00:00Z	33.425087	1363.0	green	cin19850404T163502481480502140234950039296	1472976097
39369	282	2016-09-02T05:05:00Z	68.5602	501.0	green	cin19850406T024306481603386140541612369664	1472792802
39370	291				green	cin19850406T092923481627763139983585380096	1468039833
39372	290	2016-09-02T04:39:00Z	48.06	20.0	green	cin19850406T100401481629841140541637547776	1472791191
39373	313	2016-09-04T22:16:00Z	33.107487	1365.0	green	cin19850406T112759481634879140234950039296	1473027467
39374	285	2016-09-02T09:47:00Z	20.566645	6612.0	yellow	cin19850406T160828481651708140541379467008	1472809765
39375	290				green	cin19850407T011203481684323139983535023872	1468190249
39380	316	2016-09-02T07:06:00Z	34.732452	2976.0	green	cin19850407T150949481734589140541637547776	1472800091
39384	310	2016-09-02T18:27:00Z	33.587383	3200.0	green	cin19850408T094622481801582140541629155072	1472840940
39385	276	2016-09-04T09:19:00Z	7.656438	2996.0	yellow	cin19850408T111841481807121140234817783552	1472980818
39387	310	2016-09-04T16:05:00Z	55.43417	1235.0	green	cin19850408T210007481842007140234809390848	1473005195
39388	283	2016-09-02T01:29:00Z	10.298815	3376.0	yellow	cin19850408T223443481847683140541645940480	1472779819
39391	284	2016-09-02T13:42:00Z	32.976383	1832.0	green	cin19850409T000809481853289140541620762368	1472823834
39394	295	2016-09-03T18:04:00Z	52.671566	807.0	green	cin19850409T190712481921632140234826176256	1472925947
39396	280	2016-09-03T09:10:00Z	76.386375	499.0	green	cin19850409T213528481930528140234933253888	1472893858
39398	295	2016-09-02T16:54:00Z	66.05079	587.0	green	cin19850410T173737482002657140541645940480	1472835303
39399	313	2016-09-03T14:02:00Z	8.969172	5039.0	green	cin19850411T012305482030585140234941646592	1472911414
39400	346	2016-09-02T17:49:00Z	26.332502	2414.0	green	cin19850411T055847482047127140541379467008	1472838580
39403	308	2016-09-02T20:25:00Z	35.135197	716.0	yellow	cin19850411T211124482101884140541629155072	1472847951
39405	290	2016-09-03T19:57:00Z	40.650963	32.0	green	cin19850411T231214482109134140234924861184	1472932742
39409	283	2016-09-04T15:14:00Z	77.43608	449.0	green	cin19850412T055354482133234140234809390848	1473002124
39410	282	2016-09-03T17:22:00Z	73.85311	466.0	green	cin19850412T060406482133846140234817783552	1472923395
39414	315	2016-09-02T15:39:00Z	42.61763	776.0	green	cin19850413T021024482206224140541371074304	1472830866
39421	282	2016-09-03T22:15:00Z	62.516174	551.0	green	cin19850414T000102482284862140234809390848	1472940987
39423	346	2016-09-02T21:42:00Z	8.281362	5553.0	yellow	cin19850414T054704482305624140541379467008	1472852658
39425	346	2016-09-03T01:59:00Z	4.8869715	9410.0	red	cin19850414T070000482310000140234933253888	1472868118
39428	285	2016-09-02T07:12:00Z	54.21099	546.0	green	cin19850414T161734482343454140541645940480	1472800387
39435	347	2016-09-02T11:02:00Z	78.0054	889.0	green	cin19850415T055016482392216140541645940480	1472814257
39439	346	2016-09-03T14:17:00Z	73.93312	622.0	green	cin19850415T170002482432402140234834568960	1472912378
39440	284	2016-09-02T10:48:00Z	14.781383	2238.0	yellow	cin19850415T181107482436667140541387859712	1472813369
39441	282	2016-09-03T13:53:00Z	69.24594	497.0	green	cin19850415T190945482440185140234809390848	1472910929
39443	310				green	cin19850416T075350482486030139983602165504	1467990703
39444	283	2016-09-02T18:06:00Z	47.77514	2461.0	green	cin19850416T103142482495502140541387859712	1472839665
39445	311	2016-09-04T16:12:00Z	39.591824	655.0	green	cin19850416T103815482495895140234834568960	1473005588
39447	311	2016-09-04T19:18:00Z	6.3797235	3906.0	green	cin19850417T011254482548374140234941646592	1473016754
39453	347	2016-09-03T11:22:00Z			green	cin19850417T181133482609493140234799036160	1472901873
39455	313				yellow	cin19850418T015959482637599139983568594688	1468166399
39457	288	2016-09-03T16:16:00Z	34.59425	30.0	green	cin19850418T072744482657264140234809390848	1472919381
39458	315	2016-09-02T17:33:00Z	51.78273	644.0	green	cin19850418T074706482658426140541620762368	1472837665
39461	284	2016-09-03T12:14:00Z	29.843426	1004.0	yellow	cin19850418T093750482665070140234842961664	1472904930
39462	290	2016-09-02T14:35:00Z	41.56449	27.0	green	cin19850418T095127482665887140541637547776	1472827003
39463	293	2016-09-04T09:36:00Z	41.484844	1100.0	green	cin19850418T104332482669012140234817783552	1472981877
39465	313				green	cin19850418T132423482678663139983593772800	1468007858
39477	285	2016-09-03T14:08:00Z	18.557491	1595.0	red	cin19850420T181739482869059140234799036160	1472911798
39478	285	2016-09-04T18:49:00Z	59.259018	501.0	green	cin19850420T224844482885324140234941646592	1473015030
39479	292	2016-09-03T15:52:00Z	62.41427	735.0	green	cin19850421T030016482900416140234933253888	1472918009
39486	284	2016-09-03T14:40:00Z	2.283402	13122.0	red	cin19850422T045619482993779140234826176256	1472913739
39490	316	2016-09-03T12:17:00Z	40.84335	1125.0	green	cin19850422T170259483037379140234834568960	1472905127
39494	292	2016-09-03T19:28:00Z	65.74792	695.0	green	cin19850423T004537483065137140234834568960	1472931015
39496	294	2016-09-02T13:06:00Z	70.53354	984.0	green	cin19850423T114741483104861140541629155072	1472821665
39499	313	2016-09-02T16:44:00Z	21.620049	2189.0	green	cin19850423T165550483123350140541637547776	1472834713
39501	315	2016-09-02T06:39:00Z	55.00852	598.0	green	cin19850423T211520483138920140541629155072	1472798421
39505	280	2016-09-02T15:54:00Z	32.65106	2316.0	green	cin19850424T074337483176617140541612369664	1472831750
39506	292	2016-09-02T15:32:00Z	4.4913306	10174.0	yellow	cin19850424T113407483190447140541637547776	1472830369
39508	316	2016-09-03T15:55:00Z	32.15243	4167.0	green	cin19850424T180933483214173140234950039296	1472918206
39515	292	2016-09-03T02:28:00Z	64.26836	711.0	green	cin19850425T170306483296586140234842961664	1472869750
39518	312	2016-09-02T08:05:00Z	25.943596	1790.0	green	cin19850426T001205483322325140541629155072	1472803539
39522	284	2016-09-03T17:32:00Z	27.145975	4969.0	red	cin19850426T060135483343295140234950039296	1472923989
39529	284	2016-09-03T10:00:00Z	68.723465	437.0	green	cin19850427T035816483422296140234941646592	1472896917
39533	346	2016-09-03T12:34:00Z	38.338	3136.0	green	cin19850427T235802483494282140234799036160	1472906105
39535	313				green	cin19850428T044214483511334139983593772800	1468100465
39537	294	2016-09-02T09:33:00Z	44.797493	1605.0	green	cin19850428T064945483518985140541620762368	1472808876
39538	313	2016-09-04T17:22:00Z	55.113243	858.0	green	cin19850428T113118483535878140234924861184	1473009824
39540	347	2016-09-02T18:09:00Z	27.79501	5436.0	green	cin19850428T151645483549405140541320750848	1472839864
39542	276	2016-09-03T11:33:00Z	22.423204	1063.0	red	cin19850428T212532483571532140234834568960	1472902472
39546	285	2016-09-04T14:32:00Z	74.22252	400.0	green	cin19850429T060637483602797140234941646592	1472999608
39556	293	2016-09-04T17:46:00Z	50.76154	910.0	green	cin19850430T222308483747788140234799036160	1473011273
39557	277	2016-09-03T08:33:00Z	53.485176	420.0	green	cin19850430T233330483752010140234799036160	1472891687
39559	288	2016-09-02T05:31:00Z	61.21412	16.0	green	cin19850501T035528483767728140541645940480	1472794338
39561	291				green	cin19850501T100759483790079139983568594688	1468023748
39562	284	2016-09-04T09:33:00Z	74.7202	401.0	green	cin19850501T175417483818057140234799036160	1472981678
39565	290				green	cin19850501T193427483824067139983543416576	1468036000
39567	276	2016-09-03T17:38:00Z	41.61831	538.0	green	cin19850502T050953483858593140234950039296	1472924379
39568	285	2016-09-04T20:41:00Z	2.0891588	14168.0	red	cin19850502T053815483860295140234933253888	1473021820
39570	313	2016-09-02T13:20:00Z	78.5927	575.0	green	cin19850502T092307483873787140541620762368	1472822459
39572	284	2016-09-04T18:24:00Z	52.720856	2223.0	green	cin19850502T135831483890311140234834568960	1473013568
39578	312	2016-09-03T10:16:00Z	62.75169	863.0	green	cin19850503T005438483929678140234924861184	1472897905
39580	308	2016-09-03T18:14:00Z	51.131706	492.0	green	cin19850503T113115483967875140234941646592	1472926532
39581	295				green	cin19850503T154927483983367139983585380096	1468067018
39582	308	2016-09-03T01:39:00Z	43.113655	584.0	green	cin19850504T020836484020516140234933253888	1472866858
39586	276	2016-09-04T17:01:00Z	48.422756	457.0	green	cin19850504T113342484054422140234809390848	1473008579
39588	276	2016-09-04T18:34:00Z	37.698807	587.0	green	cin19850504T185947484081187140234817783552	1473014154
39589	294	2016-09-03T10:12:00Z	75.00229	925.0	green	cin19850505T005915484102755140234933253888	1472897609
39590	283	2016-09-02T04:40:00Z	74.292305	468.0	green	cin19850505T060310484120990140541629155072	1472791285
39593	285	2016-09-04T19:32:00Z	69.51271	426.0	green	cin19850505T200907484171747140234933253888	1473017595
39595	284	2016-09-03T13:39:00Z	77.73092	386.0	green	cin19850505T210945484175385140234817783552	1472910074
39597	347	2016-09-02T12:15:00Z	32.4063	6670.0	green	cin19850506T073226484212746140541387859712	1472818611
39604	315	2016-09-03T18:26:00Z	51.66087	638.0	green	cin19850507T110719484312039140234799036160	1472927309
39608	313	2016-09-03T16:22:00Z	54.312237	833.0	green	cin19850508T001704484359424140234826176256	1472919768
39614	346				green	cin19850508T135814484408694139983551809280	1468089660
39615	283	2016-09-02T07:17:00Z	71.105896	491.0	green	cin19850508T200727484430847140541320750848	1472800682
39616	347	2016-09-03T11:43:00Z	8.167094	8491.0	yellow	cin19850508T230827484441707140234842961664	1472903064
39620	313	2016-09-02T21:06:00Z	30.762968	1469.0	green	cin19850510T035212484545132140541637547776	1472850503
39622	283	2016-09-02T12:02:00Z	72.945114	477.0	green	cin19850510T075213484559533140541612369664	1472817818
39623	288	2016-09-02T14:02:00Z	64.27097	16.0	green	cin19850510T230733484614453140541396252416	1472825017
39628	315	2016-09-04T20:53:00Z	50.122833	1896.0	green	cin19850511T170759484679279140234834568960	1473022479
39636	315	2016-09-02T12:24:00Z	55.837303	1124.0	green	cin19850513T080906484819746140541320750848	1472819104
39637	313	2016-09-02T08:44:00Z	40.566246	1114.0	green	cin19850513T120619484833979140541387859712	1472805912
39644	291				green	cin19850515T002030484964430139983593772800	1468092203
39646	290	2016-09-03T18:49:00Z	45.434875	23.0	green	cin19850515T054020484983620140234941646592	1472928676
39647	316	2016-09-04T18:17:00Z	60.726315	532.0	green	cin19850515T104412485001852140234842961664	1473013092
39652	294	2016-09-02T17:33:00Z	50.355556	1377.0	green	cin19850516T042137485065297140541645940480	1472837766
39653	346	2016-09-03T17:59:00Z	67.9757	717.0	green	cin19850516T081022485079022140234834568960	1472925651
39654	276	2016-09-04T12:48:00Z	54.823616	404.0	yellow	cin19850516T110512485089512140234941646592	1472993382
39655	290				green	cin19850516T211332485126012139983568594688	1468137376
39659	310	2016-09-04T20:17:00Z	67.716324	1011.0	green	cin19850517T034821485149701140234834568960	1473020272
39660	315	2016-09-03T10:21:00Z	63.247364	516.0	green	cin19850517T082729485166449140234842961664	1472898100
39662	295	2016-09-02T16:21:00Z	78.775154	483.0	green	cin19850517T141800485187480140541629155072	1472833334
39664	293	2016-09-04T20:05:00Z	65.93931	692.0	green	cin19850517T223730485217450140234933253888	1473019590
39669	313	2016-09-02T14:32:00Z	53.491722	859.0	green	cin19850518T135433485272473140541396252416	1472826804
39670	311	2016-09-02T15:30:00Z	22.064915	1150.0	green	cin19850518T150901485276941140541629155072	1472830270
39672	346	2016-09-02T12:07:00Z	3.286856	13991.0	red	cin19850518T191226485291546140541620762368	1472818116
39675	283	2016-09-03T19:22:00Z	67.93992	513.0	green	cin19850519T234238485394158140234950039296	1472930627
39678	313	2016-09-03T15:17:00Z	65.42738	700.0	green	cin19850520T062425485418265140234799036160	1472915871
39680	282	2016-09-04T06:18:00Z	73.04899	471.0	green	cin19850520T111136485435496140234799036160	1472970034
39684	312	2016-09-02T04:44:00Z	76.417366	599.0	green	cin19850520T155228485452348140541620762368	1472791568
39685	284	2016-09-02T12:17:00Z	9.625056	3113.0	yellow	cin19850520T232336485479416140541387859712	1472818709
39686	316	2016-09-04T10:26:00Z	35.25679	1955.0	green	cin19850521T042527485497527140234817783552	1472984868
39693	282	2016-09-03T10:50:00Z	73.17076	471.0	green	cin19850522T043406485584446140234834568960	1472899906
39694	294	2016-09-02T13:53:00Z	34.96702	1983.0	green	cin19850522T071213485593933140541371074304	1472824527
39695	293	2016-09-04T13:07:00Z	54.51613	837.0	green	cin19850522T091446485601286140234817783552	1472994494
39697	283	2016-09-03T14:17:00Z	68.6729	562.0	green	cin19850522T161401485626441140234809390848	1472912287
39698	284	2016-09-03T18:26:00Z	4.554101	6674.0	green	cin19850523T000512485654712140234941646592	1472927211
39699	346	2016-09-03T14:05:00Z			yellow	cin19850523T092115485688075140234933253888	1472911599
39704	282	2016-09-03T06:44:00Z	60.923454	778.0	green	cin19850524T015938485747978140234941646592	1472885118
39706	283	2016-09-04T23:26:00Z	2.8571615	12169.0	red	cin19850524T084618485772378140234842961664	1473031733
39710	277	2016-09-03T14:46:00Z	44.8128	500.0	green	cin19850525T010945485831385140234941646592	1472914032
39711	315	2016-09-03T02:25:00Z			green	cin19850525T014531485833531140234817783552	1472869664
39712	316	2016-09-02T12:58:00Z	30.432133	3968.0	green	cin19850525T022617485835977140541396252416	1472821171
39714	310	2016-09-02T17:28:00Z	43.689342	1567.0	green	cin19850525T054029485847629140541645940480	1472837376
39718	283	2016-09-03T09:44:00Z	74.11899	470.0	green	cin19850526T222042485994042140234842961664	1472895924
39720	312	2016-09-03T13:01:00Z	17.116056	3241.0	green	cin19850527T175457486064497140234809390848	1472907757
39724	292	2016-09-03T18:46:00Z			green	cin19850528T074702486114422140234842961664	1472928485
39729	283	2016-09-04T10:18:00Z	76.427734	456.0	green	cin19850529T072200486199320140234834568960	1472984381
39740	295	2016-09-03T16:06:00Z	46.957047	1076.0	green	cin19850530T191846486328726140234950039296	1472918888
39742	316	2016-09-04T21:51:00Z	67.16507	481.0	green	cin19850531T014858486352138140234799036160	1473025990
39743	290	2016-09-02T15:42:00Z	48.690826	22.0	green	cin19850531T063732486369452140541379467008	1472830967
39744	289				yellow	cin19850531T120456486389096139983560201984	1468138310
39746	276	2016-09-04T06:00:00Z	58.365696	380.0	green	cin19850531T162548486404748140234817783552	1472968911
39747	283	2016-09-03T16:23:00Z	60.403027	672.0	green	cin19850601T004154486434514140234826176256	1472919865
39752	310	2016-09-04T12:21:00Z	5.183706	13207.0	yellow	cin19850602T045523486536123140234941646592	1472991761
39760	288				green	cin19850602T182744486584864139983551809280	1468100798
39761	313	2016-09-04T16:34:00Z	52.276333	879.0	green	cin19850602T215108486597068140234799036160	1473006944
39762	346	2016-09-03T10:32:00Z			green	cin19850602T224902486600542140234950039296	1472898788
39763	288	2016-09-02T11:52:00Z	40.65	24.0	green	cin19850603T032145486616905140541612369664	1472817223
39764	280	2016-09-03T08:31:00Z	18.965626	2253.0	green	cin19850603T062827486628107140234933253888	1472891589
39765	310	2016-09-02T13:50:00Z	10.42821	6565.0	yellow	cin19850603T130415486651855140541645940480	1472824331
39769	292	2016-09-03T11:51:00Z	36.934692	1535.0	green	cin19850604T041002486706202140234941646592	1472903551
39776	316	2016-09-03T06:23:00Z	74.74094	433.0	green	cin19850604T204800486766080140234842961664	1472883879
39780	285	2016-09-04T03:33:00Z	74.65132	397.0	green	cin19850606T053707486884227140234826176256	1472960117
39781	278				yellow	cin19850606T064200486888120139983568594688	1468145132
39784	292	2016-09-04T15:59:00Z	55.392082	831.0	green	cin19850607T071908486976748140234799036160	1473004801
39789	310	2016-09-04T19:47:00Z	49.933357	1967.0	green	cin19850607T213911487028351140234842961664	1473018448
39790	276	2016-09-03T12:45:00Z			red	cin19850608T010443487040683140234842961664	1472906873
39792	284	2016-09-04T17:39:00Z	4.9327087	7039.0	red	cin19850608T014236487042956140234842961664	1473010882
39793	315	2016-09-03T14:47:00Z	58.599842	577.0	green	cin19850608T123136487081896140234809390848	1472914130
39795	284	2016-09-02T04:36:00Z			green	cin19850609T021224487131144140541637547776	1472791099
39801	316	2016-09-03T03:23:00Z	76.92	420.0	green	cin19850609T123006487168206140234799036160	1472873147
39805	290	2016-09-03T15:24:00Z	43.017326	24.0	green	cin19850609T230932487206572140234941646592	1472916263
39807	315	2016-09-04T19:54:00Z	72.33176	451.0	green	cin19850610T053841487229921140234809390848	1473018929
39808	316	2016-09-04T05:27:00Z	59.556015	544.0	green	cin19850610T093752487244272140234826176256	1472966966
39809	288	2016-09-02T19:21:00Z	66.21719	15.0	green	cin19850610T153242487265562140541637547776	1472844169
39810	282	2016-09-03T22:47:00Z	48.730076	1079.0	green	cin19850610T162856487268936140234809390848	1472942919
39813	295	2016-09-02T19:30:00Z			green	cin19850610T191038487278638140541612369664	1472844760
39814	290	2016-09-03T18:20:00Z	37.5119	75.0	green	cin19850611T011502487300502140234799036160	1472926917
39823	285	2016-09-02T16:57:00Z	2.7500057	10777.0	red	cin19850612T233727487467447140541645940480	1472835502
39826	283	2016-09-02T09:23:00Z	71.64135	501.0	green	cin19850613T031622487480582140541320750848	1472808282
39827	310	2016-09-04T18:51:00Z	49.541576	1523.0	green	cin19850613T075746487497466140234809390848	1473015129
39829	316	2016-09-04T17:55:00Z	45.759773	706.0	green	cin19850613T120730487512450140234834568960	1473011761
39831	285	2016-09-02T10:56:00Z	25.126066	4641.0	green	cin19850613T194517487539917140541620762368	1472813861
39835	276	2016-09-04T06:52:00Z			green	cin19850614T140037487605637140234799036160	1472972077
39837	288	2016-09-02T16:55:00Z	48.254097	23.0	green	cin19850614T165448487616088140541320750848	1472835403
39841	296	2016-09-02T22:24:00Z	53.924843	479.0	green	cin19850615T135214487691534140541396252416	1472855223
39843	316	2016-09-03T17:30:00Z	29.786303	1085.0	green	cin19850616T134736487777656140234834568960	1472923891
39845	315	2016-09-02T19:34:00Z	59.826763	544.0	green	cin19850616T205823487803503140541629155072	1472844954
39851	313				green	cin19850617T153443487870483139983568594688	1468093873
39857	282	2016-09-02T13:44:00Z	70.26343	490.0	green	cin19850618T144615487953975140541629155072	1472823934
39858	280	2016-09-02T21:18:00Z			red	cin19850618T150520487955120140541629155072	1472851172
39863	310	2016-09-03T11:10:00Z	9.735565	8060.0	yellow	cin19850619T104135488025695140234817783552	1472901185
39866	280	2016-09-04T13:38:00Z			green	cin19850619T172636488049996140234826176256	1472996395
39867	310	2016-09-02T15:51:00Z	25.344421	2703.0	green	cin19850619T185344488055224140541629155072	1472831555
39872	346	2016-09-02T10:18:00Z	30.904839	1488.0	green	cin19850620T131134488121094140541637547776	1472811594
39876	346	2016-09-02T14:52:00Z	33.87862	1416.0	green	cin19850621T014315488166195140541371074304	1472827990
39879	290	2016-09-02T18:21:00Z	64.36607	15.0	green	cin19850621T071540488186140140541645940480	1472840552
39882	290				green	cin19850621T152416488215456139983551809280	1467939930
39885	283	2016-09-02T07:29:00Z	69.52565	501.0	green	cin19850622T001410488247250140541637547776	1472801470
39887	316	2016-09-02T09:10:00Z	47.612537	866.0	green	cin19850622T233117488331077140541612369664	1472807490
39890	302				red	cin19850623T141058488383858139983560201984	1468158529
39891	296	2016-09-03T18:30:00Z	49.673077	520.0	green	cin19850623T182034488398834140234933253888	1472927505
39892	280	2016-09-02T19:44:00Z	38.697258	985.0	green	cin19850623T201731488405851140541629155072	1472845544
39896	290				green	cin19850624T034930488432970139983593772800	1467947668
39897	277	2016-09-04T21:20:00Z	51.889187	432.0	green	cin19850624T044426488436266140234941646592	1473024071
39899	346	2016-09-02T18:11:00Z	38.908787	1182.0	green	cin19850624T112650488460410140541379467008	1472839961
39903	284	2016-09-02T10:35:00Z	29.55965	3311.0	green	cin19850625T094157488540517140541371074304	1472812579
39905	313	2016-09-03T17:01:00Z	77.38718	584.0	green	cin19850625T210101488581261140234834568960	1472922131
39906	296	2016-09-03T15:31:00Z	36.194866	721.0	green	cin19850625T220420488585060140234941646592	1472916746
39914	285	2016-09-03T17:26:00Z	5.5658517	5318.0	red	cin19850626T164851488652531140234941646592	1472923692
39916	312	2016-09-03T17:15:00Z	13.70479	3340.0	yellow	cin19850627T005729488681849140234809390848	1472923017
39920	293	2016-09-03T06:00:00Z			yellow	cin19850627T123548488723748140234950039296	1472882545
39921	316	2016-09-02T02:10:00Z	77.28804	418.0	green	cin19850627T131649488726209140541620762368	1472782294
39923	277	2016-09-03T23:39:00Z	61.65483	364.0	green	cin19850627T161810488737090140234826176256	1472946076
39925	283	2016-09-02T11:19:00Z	71.05941	490.0	green	cin19850627T222105488758865140541612369664	1472815248
39926	283	2016-09-02T10:13:00Z	49.803577	2213.0	green	cin19850627T224218488760138140541629155072	1472811298
39929	296	2016-09-03T16:08:00Z	18.610235	3474.0	green	cin19850628T221438488844878140234799036160	1472918985
39935	277	2016-09-03T21:50:00Z	59.66863	378.0	green	cin19850629T155153488908313140234933253888	1472939512
39936	282	2016-09-02T14:10:00Z	67.47513	536.0	green	cin19850629T234347488936627140541387859712	1472825516
39939	311	2016-09-03T17:05:00Z	34.345448	776.0	green	cin19850630T042341488953421140234924861184	1472922427
39942	315	2016-09-03T10:47:00Z	20.238806	1608.0	green	cin19850630T134214488986934140234799036160	1472899709
39943	282	2016-09-03T08:27:00Z	57.97149	2501.0	green	cin19850630T160226488995346140234817783552	1472891294
39946	294	2016-09-03T08:37:00Z	68.19128	1029.0	green	cin19850630T213838489015518140234842961664	1472891887
39948	283	2016-09-02T14:22:00Z	69.42685	513.0	green	cin19850701T014653489030413140541620762368	1472826213
39950	315	2016-09-03T18:09:00Z	53.033745	978.0	green	cin19850701T101020489060620140234950039296	1472926243
39951	282	2016-09-03T22:26:00Z	65.480194	547.0	green	cin19850701T120642489067602140234941646592	1472941628
39952	295	2016-09-02T14:30:00Z	37.06805	1167.0	green	cin19850701T142117489075677140541387859712	1472826704
39954	282	2016-09-03T05:28:00Z			green	cin19850701T200501489096301140234834568960	1472880645
39955	313	2016-09-04T10:45:00Z			green	cin19850702T010509489114309140234809390848	1472986039
39957	315	2016-09-03T11:04:00Z	50.63094	656.0	green	cin19850702T074054489138054140234817783552	1472900789
39961	290	2016-09-02T22:10:00Z	58.30809	17.0	green	cin19850702T201157489183117140541396252416	1472854309
39962	283	2016-09-02T05:52:00Z			green	cin19850703T010359489200639140541637547776	1472795600
39963	276	2016-09-04T15:12:00Z	28.472286	2736.0	green	cin19850703T030253489207773140234950039296	1473002026
39964	284	2016-09-02T19:00:00Z	59.23908	2915.0	red	cin19850703T110036489236436140541620762368	1472842900
39965	283	2016-09-04T19:53:00Z	69.125305	503.0	green	cin19850703T121620489240980140234809390848	1473018832
39966	279				green	cin19850703T134219489246139139983560201984	1468046283
39970	279				green	cin19850704T112022489324022139983535023872	1468072438
39971	293	2016-09-03T10:22:00Z	24.388027	1871.0	green	cin19850704T122049489327649140234924861184	1472898200
39979	319				green	cin19850704T184405489350645139983535023872	1468111403
39980	315	2016-09-03T11:20:00Z	61.08816	541.0	green	cin19850704T214616489361576140234950039296	1472901678
39984	290	2016-09-03T14:06:00Z	56.200058	18.0	green	cin19850705T205852489445132140234941646592	1472911699
39985	347	2016-09-02T16:11:00Z	38.648346	1903.0	green	cin19850705T210128489445288140541387859712	1472832744
39988	284	2016-09-04T14:48:00Z	28.24015	1061.0	green	cin19850705T225130489451890140234924861184	1473000568
39996	311	2016-09-04T16:40:00Z	28.67758	869.0	green	cin19850707T070334489567814140234941646592	1473007330
